date_time,heart_zone_id,total_minutes
2025-06-01T15:45,FAT_BURN,1
2025-06-02T10:20,FAT_BURN,1
2025-06-02T10:24,FAT_BURN,1
2025-06-02T10:26,FAT_BURN,1
2025-06-02T10:28,FAT_BURN,1
2025-06-02T10:29,FAT_BURN,1
2025-06-02T10:30,FAT_BURN,1
2025-06-02T10:31,FAT_BURN,1
2025-06-02T10:32,FAT_BURN,1
2025-06-02T10:33,FAT_BURN,1
2025-06-02T10:34,FAT_BURN,1
2025-06-02T10:35,FAT_BURN,1
2025-06-02T10:36,FAT_BURN,1
2025-06-02T10:37,FAT_BURN,1
2025-06-02T11:26,FAT_BURN,1
2025-06-02T11:40,FAT_BURN,1
2025-06-02T11:42,FAT_BURN,1
2025-06-02T11:43,FAT_BURN,1
2025-06-02T11:44,FAT_BURN,1
2025-06-02T14:47,FAT_BURN,1
2025-06-02T15:55,FAT_BURN,1
2025-06-02T15:56,FAT_BURN,1
2025-06-02T15:57,FAT_BURN,1
2025-06-02T15:58,FAT_BURN,1
2025-06-02T15:59,FAT_BURN,1
2025-06-02T16:00,FAT_BURN,1
2025-06-02T17:01,FAT_BURN,1
2025-06-02T17:21,FAT_BURN,1
2025-06-02T17:22,FAT_BURN,1
2025-06-02T17:23,FAT_BURN,1
2025-06-02T17:24,FAT_BURN,1
2025-06-02T17:26,FAT_BURN,1
2025-06-02T17:30,FAT_BURN,1
2025-06-02T17:31,FAT_BURN,1
2025-06-02T17:32,FAT_BURN,1
2025-06-02T23:53,FAT_BURN,1
2025-06-02T23:54,FAT_BURN,1
2025-06-03T15:34,FAT_BURN,1
2025-06-03T15:35,FAT_BURN,1
2025-06-03T15:36,FAT_BURN,1
2025-06-03T15:50,FAT_BURN,1
2025-06-03T20:37,FAT_BURN,1
2025-06-03T21:43,FAT_BURN,1
2025-06-04T12:23,FAT_BURN,1
2025-06-04T13:21,FAT_BURN,1
2025-06-04T13:22,FAT_BURN,1
2025-06-05T11:02,FAT_BURN,1
2025-06-05T11:03,FAT_BURN,1
2025-06-05T11:04,FAT_BURN,1
2025-06-05T11:05,FAT_BURN,1
2025-06-05T11:06,FAT_BURN,1
2025-06-05T11:07,FAT_BURN,1
2025-06-05T11:08,FAT_BURN,1
2025-06-05T11:09,FAT_BURN,1
2025-06-05T11:10,FAT_BURN,1
2025-06-05T11:11,FAT_BURN,1
2025-06-05T11:14,FAT_BURN,1
2025-06-05T11:19,FAT_BURN,1
2025-06-05T11:20,FAT_BURN,1
2025-06-05T11:21,FAT_BURN,1
2025-06-05T11:22,FAT_BURN,1
2025-06-05T11:24,FAT_BURN,1
2025-06-05T11:25,FAT_BURN,1
2025-06-05T11:26,FAT_BURN,1
2025-06-05T11:27,FAT_BURN,1
2025-06-05T11:31,FAT_BURN,1
2025-06-05T11:32,FAT_BURN,1
2025-06-05T11:33,FAT_BURN,1
2025-06-05T11:34,FAT_BURN,1
2025-06-05T11:35,FAT_BURN,1
2025-06-05T11:36,FAT_BURN,1
2025-06-05T11:37,FAT_BURN,1
2025-06-05T11:38,FAT_BURN,1
2025-06-05T11:39,FAT_BURN,1
2025-06-05T11:40,FAT_BURN,1
2025-06-05T11:41,FAT_BURN,1
2025-06-05T11:42,FAT_BURN,1
2025-06-05T11:43,FAT_BURN,1
2025-06-05T11:44,FAT_BURN,1
2025-06-05T11:45,FAT_BURN,1
2025-06-05T11:46,CARDIO,2
2025-06-05T11:47,FAT_BURN,1
2025-06-05T11:48,FAT_BURN,1
2025-06-05T11:49,FAT_BURN,1
2025-06-05T11:50,FAT_BURN,1
2025-06-05T11:51,FAT_BURN,1
2025-06-05T11:52,FAT_BURN,1
2025-06-05T11:53,FAT_BURN,1
2025-06-05T11:54,FAT_BURN,1
2025-06-05T11:55,FAT_BURN,1
2025-06-05T11:56,FAT_BURN,1
2025-06-05T11:57,FAT_BURN,1
2025-06-05T11:58,FAT_BURN,1
2025-06-05T11:59,FAT_BURN,1
2025-06-05T12:00,FAT_BURN,1
2025-06-05T12:01,FAT_BURN,1
2025-06-05T12:02,FAT_BURN,1
2025-06-05T12:03,FAT_BURN,1
2025-06-05T12:04,FAT_BURN,1
2025-06-05T12:05,FAT_BURN,1
2025-06-05T12:06,FAT_BURN,1
2025-06-05T12:07,FAT_BURN,1
2025-06-05T12:08,FAT_BURN,1
2025-06-05T12:09,FAT_BURN,1
2025-06-05T12:10,FAT_BURN,1
2025-06-05T12:11,FAT_BURN,1
2025-06-05T12:12,FAT_BURN,1
2025-06-05T12:13,FAT_BURN,1
2025-06-05T12:14,FAT_BURN,1
2025-06-05T12:15,FAT_BURN,1
2025-06-05T12:16,FAT_BURN,1
2025-06-05T12:17,FAT_BURN,1
2025-06-05T12:18,CARDIO,2
2025-06-05T12:19,FAT_BURN,1
2025-06-05T12:21,FAT_BURN,1
2025-06-05T12:22,FAT_BURN,1
2025-06-05T12:23,FAT_BURN,1
2025-06-05T12:24,FAT_BURN,1
2025-06-05T12:32,FAT_BURN,1
2025-06-05T12:33,FAT_BURN,1
2025-06-05T12:34,FAT_BURN,1
2025-06-05T12:35,FAT_BURN,1
2025-06-05T12:36,FAT_BURN,1
2025-06-05T12:37,FAT_BURN,1
2025-06-05T12:38,FAT_BURN,1
2025-06-05T12:39,FAT_BURN,1
2025-06-05T12:40,FAT_BURN,1
2025-06-05T12:41,FAT_BURN,1
2025-06-05T12:42,FAT_BURN,1
2025-06-05T12:43,FAT_BURN,1
2025-06-05T12:44,FAT_BURN,1
2025-06-05T12:45,FAT_BURN,1
2025-06-05T12:46,FAT_BURN,1
2025-06-05T12:47,FAT_BURN,1
2025-06-05T12:48,FAT_BURN,1
2025-06-05T12:49,FAT_BURN,1
2025-06-05T12:51,FAT_BURN,1
2025-06-05T12:52,FAT_BURN,1
2025-06-05T12:53,FAT_BURN,1
2025-06-05T12:54,FAT_BURN,1
2025-06-05T12:55,FAT_BURN,1
2025-06-05T12:56,FAT_BURN,1
2025-06-05T12:57,FAT_BURN,1
2025-06-05T12:58,FAT_BURN,1
2025-06-05T13:00,FAT_BURN,1
2025-06-05T13:23,FAT_BURN,1
2025-06-05T13:24,FAT_BURN,1
2025-06-05T13:25,FAT_BURN,1
2025-06-05T13:26,FAT_BURN,1
2025-06-05T13:27,FAT_BURN,1
2025-06-05T13:31,FAT_BURN,1
2025-06-05T13:32,FAT_BURN,1
2025-06-05T13:33,FAT_BURN,1
2025-06-05T17:57,FAT_BURN,1
2025-06-05T17:58,FAT_BURN,1
2025-06-05T17:59,FAT_BURN,1
2025-06-05T18:37,FAT_BURN,1
2025-06-05T18:40,FAT_BURN,1
2025-06-05T18:42,FAT_BURN,1
2025-06-05T18:43,FAT_BURN,1
2025-06-05T18:44,FAT_BURN,1
2025-06-05T18:45,FAT_BURN,1
2025-06-05T18:46,FAT_BURN,1
2025-06-05T18:47,FAT_BURN,1
2025-06-05T18:48,FAT_BURN,1
2025-06-05T18:49,FAT_BURN,1
2025-06-05T18:50,FAT_BURN,1
2025-06-05T18:51,FAT_BURN,1
2025-06-05T18:52,FAT_BURN,1
2025-06-05T18:53,FAT_BURN,1
2025-06-05T18:54,FAT_BURN,1
2025-06-05T18:55,FAT_BURN,1
2025-06-05T18:56,FAT_BURN,1
2025-06-05T18:57,FAT_BURN,1
2025-06-05T18:58,FAT_BURN,1
2025-06-05T19:06,FAT_BURN,1
2025-06-06T10:39,FAT_BURN,1
2025-06-06T10:40,FAT_BURN,1
2025-06-06T10:41,FAT_BURN,1
2025-06-06T10:45,FAT_BURN,1
2025-06-06T10:46,FAT_BURN,1
2025-06-06T10:58,FAT_BURN,1
2025-06-06T10:59,FAT_BURN,1
2025-06-06T11:01,FAT_BURN,1
2025-06-06T11:19,FAT_BURN,1
2025-06-06T11:22,FAT_BURN,1
2025-06-06T11:29,FAT_BURN,1
2025-06-06T11:30,FAT_BURN,1
2025-06-06T11:31,FAT_BURN,1
2025-06-06T11:35,FAT_BURN,1
2025-06-06T11:55,FAT_BURN,1
2025-06-06T11:56,FAT_BURN,1
2025-06-06T12:07,FAT_BURN,1
2025-06-06T12:11,FAT_BURN,1
2025-06-06T12:13,FAT_BURN,1
2025-06-06T12:15,FAT_BURN,1
2025-06-06T12:17,FAT_BURN,1
2025-06-06T12:19,FAT_BURN,1
2025-06-06T12:20,FAT_BURN,1
2025-06-06T12:21,FAT_BURN,1
2025-06-06T12:25,FAT_BURN,1
2025-06-06T12:26,FAT_BURN,1
2025-06-06T12:28,FAT_BURN,1
2025-06-06T12:29,FAT_BURN,1
2025-06-06T12:30,FAT_BURN,1
2025-06-06T12:31,FAT_BURN,1
2025-06-06T12:32,FAT_BURN,1
2025-06-06T12:33,FAT_BURN,1
2025-06-06T12:34,FAT_BURN,1
2025-06-06T12:35,FAT_BURN,1
2025-06-06T12:36,FAT_BURN,1
2025-06-06T12:37,FAT_BURN,1
2025-06-06T12:38,FAT_BURN,1
2025-06-06T12:39,FAT_BURN,1
2025-06-06T12:40,FAT_BURN,1
2025-06-06T12:41,FAT_BURN,1
2025-06-06T12:42,FAT_BURN,1
2025-06-06T12:43,FAT_BURN,1
2025-06-06T12:44,FAT_BURN,1
2025-06-06T12:46,FAT_BURN,1
2025-06-06T12:47,FAT_BURN,1
2025-06-06T12:48,FAT_BURN,1
2025-06-06T12:49,FAT_BURN,1
2025-06-06T12:50,FAT_BURN,1
2025-06-06T13:04,FAT_BURN,1
2025-06-06T13:05,FAT_BURN,1
2025-06-06T13:23,FAT_BURN,1
2025-06-06T13:29,FAT_BURN,1
2025-06-06T13:30,FAT_BURN,1
2025-06-06T13:31,FAT_BURN,1
2025-06-06T13:34,FAT_BURN,1
2025-06-06T13:36,FAT_BURN,1
2025-06-06T13:37,FAT_BURN,1
2025-06-06T13:38,FAT_BURN,1
2025-06-06T13:40,FAT_BURN,1
2025-06-06T13:41,FAT_BURN,1
2025-06-06T13:46,FAT_BURN,1
2025-06-06T13:49,FAT_BURN,1
2025-06-06T13:50,FAT_BURN,1
2025-06-06T14:26,FAT_BURN,1
