timestamp,beats per minute
2025-01-14T00:00:00Z,88.0
2025-01-14T00:00:01Z,88.0
2025-01-14T00:00:03Z,87.0
2025-01-14T00:00:05Z,88.0
2025-01-14T00:00:08Z,88.0
2025-01-14T00:00:11Z,88.0
2025-01-14T00:00:14Z,88.0
2025-01-14T00:00:17Z,88.0
2025-01-14T00:00:20Z,88.0
2025-01-14T00:00:22Z,87.0
2025-01-14T00:00:25Z,87.0
2025-01-14T00:00:26Z,86.0
2025-01-14T00:00:28Z,88.0
2025-01-14T00:00:30Z,87.0
2025-01-14T00:00:32Z,88.0
2025-01-14T00:00:35Z,87.0
2025-01-14T00:00:38Z,87.0
2025-01-14T00:00:39Z,88.0
2025-01-14T00:00:42Z,88.0
2025-01-14T00:00:43Z,89.0
2025-01-14T00:00:45Z,87.0
2025-01-14T00:00:48Z,87.0
2025-01-14T00:00:49Z,88.0
2025-01-14T00:00:52Z,88.0
2025-01-14T00:00:53Z,89.0
2025-01-14T00:00:56Z,90.0
2025-01-14T00:00:58Z,89.0
2025-01-14T00:01:00Z,90.0
2025-01-14T00:01:02Z,90.0
2025-01-14T00:01:04Z,88.0
2025-01-14T00:01:06Z,87.0
2025-01-14T00:01:09Z,87.0
2025-01-14T00:01:10Z,88.0
2025-01-14T00:01:12Z,87.0
2025-01-14T00:01:15Z,87.0
2025-01-14T00:01:18Z,88.0
2025-01-14T00:01:20Z,89.0
2025-01-14T00:01:21Z,88.0
2025-01-14T00:01:23Z,87.0
2025-01-14T00:01:25Z,86.0
2025-01-14T00:01:28Z,86.0
2025-01-14T00:01:31Z,86.0
2025-01-14T00:01:34Z,86.0
2025-01-14T00:01:35Z,85.0
2025-01-14T00:01:38Z,85.0
2025-01-14T00:01:39Z,84.0
2025-01-14T00:01:42Z,84.0
2025-01-14T00:01:44Z,85.0
2025-01-14T00:01:47Z,85.0
2025-01-14T00:01:50Z,86.0
2025-01-14T00:01:53Z,86.0
2025-01-14T00:01:56Z,86.0
2025-01-14T00:01:58Z,82.0
2025-01-14T00:02:00Z,80.0
2025-01-14T00:02:02Z,81.0
2025-01-14T00:02:04Z,81.0
2025-01-14T00:02:06Z,83.0
2025-01-14T00:02:09Z,83.0
2025-01-14T00:02:11Z,85.0
2025-01-14T00:02:13Z,84.0
2025-01-14T00:02:16Z,84.0
2025-01-14T00:02:17Z,87.0
2025-01-14T00:02:19Z,88.0
2025-01-14T00:02:22Z,88.0
2025-01-14T00:02:23Z,87.0
2025-01-14T00:02:25Z,88.0
2025-01-14T00:02:28Z,88.0
2025-01-14T00:02:29Z,89.0
2025-01-14T00:02:31Z,92.0
2025-01-14T00:02:34Z,92.0
2025-01-14T00:02:36Z,91.0
2025-01-14T00:02:38Z,92.0
2025-01-14T00:02:40Z,95.0
2025-01-14T00:02:42Z,99.0
2025-01-14T00:02:45Z,99.0
2025-01-14T00:02:46Z,97.0
2025-01-14T00:02:48Z,99.0
2025-01-14T00:02:51Z,99.0
2025-01-14T00:02:52Z,98.0
2025-01-14T00:02:54Z,99.0
2025-01-14T00:02:56Z,93.0
2025-01-14T00:02:57Z,90.0
2025-01-14T00:02:59Z,89.0
2025-01-14T00:03:01Z,88.0
2025-01-14T00:03:04Z,88.0
2025-01-14T00:03:07Z,88.0
2025-01-14T00:03:10Z,88.0
2025-01-14T00:03:11Z,89.0
2025-01-14T00:03:14Z,89.0
2025-01-14T00:03:17Z,88.0
2025-01-14T00:03:19Z,89.0
2025-01-14T00:03:22Z,89.0
2025-01-14T00:03:24Z,88.0
2025-01-14T00:03:26Z,87.0
2025-01-14T00:03:28Z,88.0
2025-01-14T00:03:30Z,92.0
2025-01-14T00:03:33Z,92.0
2025-01-14T00:03:34Z,89.0
2025-01-14T00:03:36Z,88.0
2025-01-14T00:03:38Z,87.0
2025-01-14T00:03:40Z,89.0
2025-01-14T00:03:43Z,89.0
2025-01-14T00:03:46Z,89.0
2025-01-14T00:03:49Z,88.0
2025-01-14T00:03:51Z,91.0
2025-01-14T00:03:54Z,91.0
2025-01-14T00:03:55Z,90.0
2025-01-14T00:03:58Z,90.0
2025-01-14T00:04:01Z,90.0
2025-01-14T00:04:03Z,89.0
2025-01-14T00:04:05Z,90.0
2025-01-14T00:04:07Z,97.0
2025-01-14T00:04:08Z,99.0
2025-01-14T00:04:10Z,95.0
2025-01-14T00:04:12Z,90.0
2025-01-14T00:04:14Z,86.0
2025-01-14T00:04:16Z,84.0
2025-01-14T00:04:18Z,82.0
2025-01-14T00:04:20Z,80.0
2025-01-14T00:04:22Z,78.0
2025-01-14T00:04:25Z,78.0
2025-01-14T00:04:26Z,80.0
2025-01-14T00:04:29Z,80.0
2025-01-14T00:04:30Z,81.0
2025-01-14T00:04:31Z,82.0
2025-01-14T00:04:34Z,82.0
2025-01-14T00:04:35Z,83.0
2025-01-14T00:04:37Z,84.0
2025-01-14T00:04:39Z,85.0
2025-01-14T00:04:42Z,85.0
2025-01-14T00:04:45Z,86.0
2025-01-14T00:04:47Z,85.0
2025-01-14T00:04:49Z,86.0
2025-01-14T00:04:51Z,85.0
2025-01-14T00:04:53Z,86.0
2025-01-14T00:04:54Z,89.0
2025-01-14T00:04:56Z,95.0
2025-01-14T00:04:58Z,97.0
2025-01-14T00:05:00Z,96.0
2025-01-14T00:05:02Z,91.0
2025-01-14T00:05:04Z,85.0
2025-01-14T00:05:06Z,84.0
2025-01-14T00:05:08Z,83.0
2025-01-14T00:05:10Z,82.0
2025-01-14T00:05:12Z,85.0
2025-01-14T00:05:15Z,85.0
2025-01-14T00:05:16Z,84.0
2025-01-14T00:05:18Z,85.0
2025-01-14T00:05:19Z,86.0
2025-01-14T00:05:21Z,87.0
2025-01-14T00:05:23Z,90.0
2025-01-14T00:05:25Z,91.0
2025-01-14T00:05:27Z,90.0
2025-01-14T00:05:30Z,90.0
2025-01-14T00:05:31Z,89.0
2025-01-14T00:05:33Z,87.0
2025-01-14T00:05:36Z,87.0
2025-01-14T00:05:37Z,86.0
2025-01-14T00:05:39Z,85.0
2025-01-14T00:05:42Z,86.0
2025-01-14T00:05:44Z,87.0
2025-01-14T00:05:46Z,88.0
2025-01-14T00:05:48Z,89.0
2025-01-14T00:05:50Z,88.0
2025-01-14T00:05:52Z,89.0
2025-01-14T00:05:55Z,89.0
2025-01-14T00:05:56Z,90.0
2025-01-14T00:05:59Z,90.0
2025-01-14T00:06:02Z,89.0
2025-01-14T00:06:05Z,89.0
2025-01-14T00:06:06Z,87.0
2025-01-14T00:06:07Z,86.0
2025-01-14T00:06:09Z,89.0
2025-01-14T00:06:11Z,91.0
2025-01-14T00:06:14Z,91.0
2025-01-14T00:06:17Z,92.0
2025-01-14T00:06:20Z,92.0
2025-01-14T00:06:21Z,91.0
2025-01-14T00:06:24Z,91.0
2025-01-14T00:06:25Z,90.0
2025-01-14T00:06:28Z,90.0
2025-01-14T00:06:29Z,93.0
2025-01-14T00:06:30Z,90.0
