timestamp,beats per minute
2025-06-03T00:00:00Z,88.0
2025-06-03T00:00:02Z,87.0
2025-06-03T00:00:04Z,86.0
2025-06-03T00:00:07Z,86.0
2025-06-03T00:00:10Z,88.0
2025-06-03T00:00:12Z,89.0
2025-06-03T00:00:14Z,88.0
2025-06-03T00:00:17Z,89.0
2025-06-03T00:00:20Z,89.0
2025-06-03T00:00:21Z,88.0
2025-06-03T00:00:24Z,88.0
2025-06-03T00:00:27Z,88.0
2025-06-03T00:00:30Z,88.0
2025-06-03T00:00:31Z,87.0
2025-06-03T00:00:33Z,87.0
2025-06-03T00:00:35Z,86.0
2025-06-03T00:00:38Z,86.0
2025-06-03T00:00:39Z,87.0
2025-06-03T00:00:41Z,91.0
2025-06-03T00:00:42Z,94.0
2025-06-03T00:00:44Z,96.0
2025-06-03T00:00:47Z,96.0
2025-06-03T00:00:48Z,97.0
2025-06-03T00:00:50Z,100.0
2025-06-03T00:00:52Z,101.0
2025-06-03T00:00:54Z,100.0
2025-06-03T00:00:56Z,99.0
2025-06-03T00:00:58Z,98.0
2025-06-03T00:01:00Z,97.0
2025-06-03T00:01:02Z,96.0
2025-06-03T00:01:05Z,96.0
2025-06-03T00:01:07Z,95.0
2025-06-03T00:01:09Z,93.0
2025-06-03T00:01:12Z,93.0
2025-06-03T00:01:13Z,95.0
2025-06-03T00:01:16Z,95.0
2025-06-03T00:01:17Z,97.0
2025-06-03T00:01:19Z,92.0
2025-06-03T00:01:21Z,91.0
2025-06-03T00:01:23Z,92.0
2025-06-03T00:01:25Z,90.0
2025-06-03T00:01:27Z,88.0
2025-06-03T00:01:29Z,89.0
2025-06-03T00:01:30Z,90.0
2025-06-03T00:01:32Z,88.0
2025-06-03T00:01:34Z,87.0
2025-06-03T00:01:37Z,87.0
2025-06-03T00:01:38Z,88.0
2025-06-03T00:01:40Z,87.0
2025-06-03T00:01:42Z,86.0
2025-06-03T00:01:45Z,86.0
2025-06-03T00:01:46Z,85.0
2025-06-03T00:01:49Z,85.0
2025-06-03T00:01:50Z,85.0
2025-06-03T00:01:52Z,84.0
2025-06-03T00:01:53Z,84.0
2025-06-03T00:01:55Z,85.0
2025-06-03T00:01:57Z,86.0
2025-06-03T00:02:00Z,86.0
2025-06-03T00:02:01Z,85.0
2025-06-03T00:02:03Z,84.0
2025-06-03T00:02:05Z,82.0
2025-06-03T00:02:07Z,82.0
2025-06-03T00:02:10Z,82.0
2025-06-03T00:02:11Z,84.0
2025-06-03T00:02:13Z,86.0
2025-06-03T00:02:16Z,86.0
2025-06-03T00:02:17Z,84.0
2025-06-03T00:02:18Z,84.0
2025-06-03T00:02:20Z,84.0
2025-06-03T00:02:22Z,85.0
2025-06-03T00:02:24Z,86.0
2025-06-03T00:02:26Z,87.0
2025-06-03T00:02:28Z,86.0
2025-06-03T00:02:31Z,86.0
2025-06-03T00:02:32Z,85.0
2025-06-03T00:02:34Z,84.0
2025-06-03T00:02:37Z,84.0
2025-06-03T00:02:40Z,86.0
2025-06-03T00:02:41Z,87.0
2025-06-03T00:02:44Z,87.0
2025-06-03T00:02:45Z,86.0
2025-06-03T00:02:47Z,86.0
2025-06-03T00:02:50Z,86.0
2025-06-03T00:02:51Z,87.0
2025-06-03T00:02:53Z,88.0
2025-06-03T00:02:55Z,89.0
2025-06-03T00:02:57Z,88.0
2025-06-03T00:02:59Z,86.0
2025-06-03T00:03:01Z,85.0
2025-06-03T00:03:03Z,84.0
2025-06-03T00:03:05Z,84.0
2025-06-03T00:03:08Z,84.0
2025-06-03T00:03:10Z,83.0
2025-06-03T00:03:12Z,84.0
2025-06-03T00:03:14Z,84.0
2025-06-03T00:03:17Z,84.0
2025-06-03T00:03:20Z,85.0
2025-06-03T00:03:22Z,86.0
2025-06-03T00:03:24Z,85.0
2025-06-03T00:03:26Z,83.0
2025-06-03T00:03:28Z,81.0
2025-06-03T00:03:31Z,85.0
2025-06-03T00:03:33Z,86.0
2025-06-03T00:03:35Z,88.0
2025-06-03T00:03:37Z,87.0
2025-06-03T00:03:39Z,85.0
2025-06-03T00:03:41Z,86.0
2025-06-03T00:03:43Z,85.0
2025-06-03T00:03:45Z,84.0
2025-06-03T00:03:48Z,84.0
2025-06-03T00:03:51Z,83.0
2025-06-03T00:03:54Z,86.0
2025-06-03T00:03:56Z,88.0
2025-06-03T00:03:59Z,88.0
2025-06-03T00:04:00Z,89.0
2025-06-03T00:04:02Z,86.0
2025-06-03T00:04:05Z,86.0
2025-06-03T00:04:06Z,91.0
