timestamp,beats per minute
2025-04-24T00:00:00Z,78.0
2025-04-24T00:00:02Z,76.0
2025-04-24T00:00:04Z,75.0
2025-04-24T00:00:06Z,73.0
2025-04-24T00:00:09Z,73.0
2025-04-24T00:00:10Z,72.0
2025-04-24T00:00:13Z,72.0
2025-04-24T00:00:16Z,72.0
2025-04-24T00:00:19Z,72.0
2025-04-24T00:00:21Z,70.0
2025-04-24T00:00:24Z,70.0
2025-04-24T00:00:25Z,71.0
2025-04-24T00:00:28Z,71.0
2025-04-24T00:00:29Z,73.0
2025-04-24T00:00:31Z,74.0
2025-04-24T00:00:33Z,75.0
2025-04-24T00:00:35Z,77.0
2025-04-24T00:00:37Z,82.0
2025-04-24T00:00:39Z,83.0
2025-04-24T00:00:41Z,79.0
2025-04-24T00:00:43Z,78.0
2025-04-24T00:00:46Z,78.0
2025-04-24T00:00:48Z,76.0
2025-04-24T00:00:50Z,75.0
2025-04-24T00:00:52Z,73.0
2025-04-24T00:00:54Z,72.0
2025-04-24T00:00:56Z,72.0
2025-04-24T00:00:59Z,72.0
2025-04-24T00:01:00Z,74.0
2025-04-24T00:01:03Z,74.0
2025-04-24T00:01:04Z,72.0
2025-04-24T00:01:07Z,72.0
2025-04-24T00:01:08Z,72.0
2025-04-24T00:01:09Z,73.0
2025-04-24T00:01:11Z,74.0
2025-04-24T00:01:13Z,75.0
2025-04-24T00:01:15Z,76.0
2025-04-24T00:01:17Z,75.0
2025-04-24T00:01:20Z,75.0
2025-04-24T00:01:21Z,76.0
2025-04-24T00:01:23Z,78.0
2025-04-24T00:01:25Z,79.0
2025-04-24T00:01:27Z,82.0
2025-04-24T00:01:29Z,86.0
2025-04-24T00:01:31Z,86.0
2025-04-24T00:01:33Z,86.0
2025-04-24T00:01:34Z,84.0
2025-04-24T00:01:36Z,82.0
2025-04-24T00:01:39Z,82.0
2025-04-24T00:01:40Z,81.0
2025-04-24T00:01:42Z,80.0
2025-04-24T00:01:44Z,78.0
2025-04-24T00:01:46Z,77.0
2025-04-24T00:01:48Z,76.0
2025-04-24T00:01:50Z,74.0
2025-04-24T00:01:52Z,74.0
2025-04-24T00:01:55Z,74.0
2025-04-24T00:01:56Z,73.0
2025-04-24T00:01:59Z,73.0
2025-04-24T00:02:01Z,72.0
2025-04-24T00:02:04Z,72.0
2025-04-24T00:02:07Z,72.0
2025-04-24T00:02:09Z,71.0
2025-04-24T00:02:11Z,70.0
2025-04-24T00:02:13Z,71.0
2025-04-24T00:02:15Z,72.0
2025-04-24T00:02:18Z,72.0
2025-04-24T00:02:21Z,72.0
2025-04-24T00:02:24Z,72.0
2025-04-24T00:02:26Z,73.0
2025-04-24T00:02:28Z,74.0
2025-04-24T00:02:31Z,74.0
2025-04-24T00:02:34Z,75.0
2025-04-24T00:02:36Z,76.0
2025-04-24T00:02:39Z,76.0
2025-04-24T00:02:42Z,76.0
2025-04-24T00:02:45Z,77.0
2025-04-24T00:02:47Z,78.0
2025-04-24T00:02:50Z,78.0
2025-04-24T00:02:51Z,79.0
2025-04-24T00:02:53Z,78.0
2025-04-24T00:02:56Z,78.0
2025-04-24T00:02:59Z,78.0
2025-04-24T00:03:02Z,78.0
2025-04-24T00:03:05Z,78.0
2025-04-24T00:03:08Z,78.0
2025-04-24T00:03:11Z,78.0
2025-04-24T00:03:14Z,78.0
2025-04-24T00:03:17Z,78.0
2025-04-24T00:03:18Z,79.0
2025-04-24T00:03:20Z,81.0
2025-04-24T00:03:23Z,81.0
2025-04-24T00:03:24Z,80.0
2025-04-24T00:03:27Z,80.0
2025-04-24T00:03:30Z,78.0
2025-04-24T00:03:33Z,78.0
2025-04-24T00:03:36Z,78.0
2025-04-24T00:03:39Z,79.0
2025-04-24T00:03:42Z,79.0
2025-04-24T00:03:45Z,80.0
2025-04-24T00:03:48Z,80.0
2025-04-24T00:03:49Z,78.0
2025-04-24T00:03:52Z,78.0
2025-04-24T00:03:55Z,80.0
2025-04-24T00:03:57Z,80.0
2025-04-24T00:04:00Z,78.0
2025-04-24T00:04:03Z,78.0
2025-04-24T00:04:04Z,76.0
2025-04-24T00:04:07Z,76.0
2025-04-24T00:04:10Z,76.0
2025-04-24T00:04:13Z,76.0
2025-04-24T00:04:16Z,76.0
2025-04-24T00:04:18Z,77.0
2025-04-24T00:04:21Z,76.0
2025-04-24T00:04:24Z,76.0
2025-04-24T00:04:27Z,76.0
2025-04-24T00:04:30Z,76.0
2025-04-24T00:04:31Z,77.0
2025-04-24T00:04:33Z,78.0
2025-04-24T00:04:35Z,80.0
2025-04-24T00:04:37Z,81.0
2025-04-24T00:04:39Z,80.0
2025-04-24T00:04:41Z,78.0
2025-04-24T00:04:43Z,77.0
2025-04-24T00:04:45Z,78.0
2025-04-24T00:04:46Z,79.0
2025-04-24T00:04:49Z,79.0
2025-04-24T00:04:50Z,78.0
2025-04-24T00:04:52Z,76.0
2025-04-24T00:04:54Z,75.0
2025-04-24T00:04:56Z,74.0
2025-04-24T00:04:58Z,74.0
2025-04-24T00:05:00Z,73.0
2025-04-24T00:05:03Z,73.0
2025-04-24T00:05:04Z,74.0
2025-04-24T00:05:07Z,74.0
2025-04-24T00:05:10Z,74.0
2025-04-24T00:05:13Z,75.0
2025-04-24T00:05:15Z,76.0
2025-04-24T00:05:18Z,76.0
2025-04-24T00:05:19Z,77.0
2025-04-24T00:05:22Z,77.0
