logId,dateOfSleep,startTime,endTime,duration,minutesToFallAsleep,minutesAsleep,minutesAwake,minutesAfterWakeup,timeInBed,efficiency,type,infoCode,logType,mainSleep,levels.summary.restless.count,levels.summary.restless.minutes,levels.summary.awake.count,levels.summary.awake.minutes,levels.summary.asleep.count,levels.summary.asleep.minutes,levels.data,levels.summary.deep.count,levels.summary.deep.minutes,levels.summary.deep.thirtyDayAvgMinutes,levels.summary.wake.count,levels.summary.wake.minutes,levels.summary.wake.thirtyDayAvgMinutes,levels.summary.light.count,levels.summary.light.minutes,levels.summary.light.thirtyDayAvgMinutes,levels.summary.rem.count,levels.summary.rem.minutes,levels.summary.rem.thirtyDayAvgMinutes,levels.shortData
48190058426,2025-01-26,2025-01-25T23:53:30.000,2025-01-26T08:31:30.000,31080000,0,498,6,14,518,99,classic,1,auto_detected,True,6.0,17.0,2.0,3.0,0.0,498.0,"[{'dateTime': '2025-01-25T23:53:30.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2025-01-25T23:54:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2025-01-25T23:55:30.000', 'level': 'asleep', 'seconds': 420}, {'dateTime': '2025-01-26T00:02:30.000', 'level': 'restless', 'seconds': 180}, {'dateTime': '2025-01-26T00:05:30.000', 'level': 'asleep', 'seconds': 60}, {'dateTime': '2025-01-26T00:06:30.000', 'level': 'restless', 'seconds': 120}, {'dateTime': '2025-01-26T00:08:30.000', 'level': 'asleep', 'seconds': 29340}, {'dateTime': '2025-01-26T08:17:30.000', 'level': 'restless', 'seconds': 480}, {'dateTime': '2025-01-26T08:25:30.000', 'level': 'awake', 'seconds': 60}, {'dateTime': '2025-01-26T08:26:30.000', 'level': 'restless', 'seconds': 60}, {'dateTime': '2025-01-26T08:27:30.000', 'level': 'awake', 'seconds': 120}, {'dateTime': '2025-01-26T08:29:30.000', 'level': 'restless', 'seconds': 120}]",,,,,,,,,,,,,
48179768813,2025-01-25,2025-01-24T23:34:30.000,2025-01-25T08:15:30.000,31260000,0,465,56,0,521,99,stages,0,auto_detected,True,,,,,,,"[{'dateTime': '2025-01-24T23:34:30.000', 'level': 'light', 'seconds': 300}, {'dateTime': '2025-01-24T23:39:30.000', 'level': 'wake', 'seconds': 270}, {'dateTime': '2025-01-24T23:44:00.000', 'level': 'light', 'seconds': 1410}, {'dateTime': '2025-01-25T00:07:30.000', 'level': 'deep', 'seconds': 3750}, {'dateTime': '2025-01-25T01:10:00.000', 'level': 'light', 'seconds': 780}, {'dateTime': '2025-01-25T01:23:00.000', 'level': 'rem', 'seconds': 1020}, {'dateTime': '2025-01-25T01:40:00.000', 'level': 'light', 'seconds': 390}, {'dateTime': '2025-01-25T01:46:30.000', 'level': 'deep', 'seconds': 570}, {'dateTime': '2025-01-25T01:56:00.000', 'level': 'light', 'seconds': 4530}, {'dateTime': '2025-01-25T03:11:30.000', 'level': 'rem', 'seconds': 840}, {'dateTime': '2025-01-25T03:25:30.000', 'level': 'light', 'seconds': 4080}, {'dateTime': '2025-01-25T04:33:30.000', 'level': 'rem', 'seconds': 1620}, {'dateTime': '2025-01-25T05:00:30.000', 'level': 'light', 'seconds': 1620}, {'dateTime': '2025-01-25T05:27:30.000', 'level': 'wake', 'seconds': 390}, {'dateTime': '2025-01-25T05:34:00.000', 'level': 'light', 'seconds': 3390}, {'dateTime': '2025-01-25T06:30:30.000', 'level': 'rem', 'seconds': 1170}, {'dateTime': '2025-01-25T06:50:00.000', 'level': 'wake', 'seconds': 600}, {'dateTime': '2025-01-25T07:00:00.000', 'level': 'light', 'seconds': 3270}, {'dateTime': '2025-01-25T07:54:30.000', 'level': 'wake', 'seconds': 1260}]",2.0,72.0,86.0,23.0,56.0,48.0,25.0,316.0,242.0,5.0,77.0,116.0,"[{'dateTime': '2025-01-24T23:56:00.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2025-01-25T01:09:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-25T01:56:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-25T02:36:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-25T03:09:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-25T03:26:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-25T03:30:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-25T03:37:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-25T03:40:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-25T03:50:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-25T04:23:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-25T04:48:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-25T05:24:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-25T05:54:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-25T06:20:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-25T07:06:00.000', 'level': 'wake', 'seconds': 180}, {'dateTime': '2025-01-25T07:11:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-25T07:18:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-25T07:24:30.000', 'level': 'wake', 'seconds': 30}]"
48170061540,2025-01-24,2025-01-24T00:40:30.000,2025-01-24T07:22:30.000,24120000,0,370,32,0,402,97,stages,0,auto_detected,True,,,,,,,"[{'dateTime': '2025-01-24T00:40:30.000', 'level': 'wake', 'seconds': 1230}, {'dateTime': '2025-01-24T01:01:00.000', 'level': 'light', 'seconds': 870}, {'dateTime': '2025-01-24T01:15:30.000', 'level': 'deep', 'seconds': 1500}, {'dateTime': '2025-01-24T01:40:30.000', 'level': 'light', 'seconds': 960}, {'dateTime': '2025-01-24T01:56:30.000', 'level': 'deep', 'seconds': 630}, {'dateTime': '2025-01-24T02:07:00.000', 'level': 'light', 'seconds': 720}, {'dateTime': '2025-01-24T02:19:00.000', 'level': 'rem', 'seconds': 1320}, {'dateTime': '2025-01-24T02:41:00.000', 'level': 'wake', 'seconds': 360}, {'dateTime': '2025-01-24T02:47:00.000', 'level': 'light', 'seconds': 2250}, {'dateTime': '2025-01-24T03:24:30.000', 'level': 'deep', 'seconds': 1290}, {'dateTime': '2025-01-24T03:46:00.000', 'level': 'light', 'seconds': 570}, {'dateTime': '2025-01-24T03:55:30.000', 'level': 'rem', 'seconds': 270}, {'dateTime': '2025-01-24T04:00:00.000', 'level': 'light', 'seconds': 690}, {'dateTime': '2025-01-24T04:11:30.000', 'level': 'deep', 'seconds': 600}, {'dateTime': '2025-01-24T04:21:30.000', 'level': 'light', 'seconds': 1140}, {'dateTime': '2025-01-24T04:40:30.000', 'level': 'rem', 'seconds': 2370}, {'dateTime': '2025-01-24T05:20:00.000', 'level': 'light', 'seconds': 4770}, {'dateTime': '2025-01-24T06:39:30.000', 'level': 'rem', 'seconds': 1500}, {'dateTime': '2025-01-24T07:04:30.000', 'level': 'light', 'seconds': 1080}]",4.0,66.0,87.0,12.0,32.0,49.0,14.0,214.0,244.0,5.0,90.0,117.0,"[{'dateTime': '2025-01-24T01:40:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-24T02:09:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-24T03:45:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-24T04:30:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-24T05:20:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-24T06:25:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-24T07:01:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-24T07:04:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-24T07:07:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-24T07:15:00.000', 'level': 'wake', 'seconds': 30}]"
48160476767,2025-01-23,2025-01-22T23:01:30.000,2025-01-23T07:05:30.000,29040000,0,427,57,0,484,97,stages,0,auto_detected,True,,,,,,,"[{'dateTime': '2025-01-22T23:01:30.000', 'level': 'wake', 'seconds': 570}, {'dateTime': '2025-01-22T23:11:00.000', 'level': 'light', 'seconds': 1080}, {'dateTime': '2025-01-22T23:29:00.000', 'level': 'deep', 'seconds': 270}, {'dateTime': '2025-01-22T23:33:30.000', 'level': 'light', 'seconds': 1230}, {'dateTime': '2025-01-22T23:54:00.000', 'level': 'deep', 'seconds': 1260}, {'dateTime': '2025-01-23T00:15:00.000', 'level': 'light', 'seconds': 870}, {'dateTime': '2025-01-23T00:29:30.000', 'level': 'deep', 'seconds': 450}, {'dateTime': '2025-01-23T00:37:00.000', 'level': 'light', 'seconds': 600}, {'dateTime': '2025-01-23T00:47:00.000', 'level': 'wake', 'seconds': 540}, {'dateTime': '2025-01-23T00:56:00.000', 'level': 'light', 'seconds': 810}, {'dateTime': '2025-01-23T01:09:30.000', 'level': 'deep', 'seconds': 3810}, {'dateTime': '2025-01-23T02:13:00.000', 'level': 'light', 'seconds': 2700}, {'dateTime': '2025-01-23T02:58:00.000', 'level': 'rem', 'seconds': 1980}, {'dateTime': '2025-01-23T03:31:00.000', 'level': 'light', 'seconds': 5370}, {'dateTime': '2025-01-23T05:00:30.000', 'level': 'rem', 'seconds': 1440}, {'dateTime': '2025-01-23T05:24:30.000', 'level': 'light', 'seconds': 2160}, {'dateTime': '2025-01-23T06:00:30.000', 'level': 'wake', 'seconds': 270}, {'dateTime': '2025-01-23T06:05:00.000', 'level': 'light', 'seconds': 420}, {'dateTime': '2025-01-23T06:12:00.000', 'level': 'rem', 'seconds': 990}, {'dateTime': '2025-01-23T06:28:30.000', 'level': 'light', 'seconds': 480}, {'dateTime': '2025-01-23T06:36:30.000', 'level': 'wake', 'seconds': 750}, {'dateTime': '2025-01-23T06:49:00.000', 'level': 'light', 'seconds': 720}, {'dateTime': '2025-01-23T07:01:00.000', 'level': 'wake', 'seconds': 270}]",4.0,96.0,86.0,24.0,57.0,48.0,27.0,259.0,243.0,4.0,72.0,120.0,"[{'dateTime': '2025-01-22T23:18:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-22T23:35:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-22T23:39:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-23T00:39:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-23T02:12:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-23T02:16:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-23T02:24:30.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2025-01-23T02:31:30.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2025-01-23T02:44:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-23T02:56:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-23T03:30:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-23T03:51:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-23T04:28:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-23T05:28:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-23T06:21:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-23T06:30:30.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2025-01-23T06:34:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-23T06:52:00.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2025-01-23T06:56:00.000', 'level': 'wake', 'seconds': 150}]"
48150735683,2025-01-22,2025-01-21T23:33:30.000,2025-01-22T07:39:30.000,29160000,0,420,66,0,486,94,stages,0,auto_detected,True,,,,,,,"[{'dateTime': '2025-01-21T23:33:30.000', 'level': 'wake', 'seconds': 2310}, {'dateTime': '2025-01-22T00:12:00.000', 'level': 'light', 'seconds': 1230}, {'dateTime': '2025-01-22T00:32:30.000', 'level': 'deep', 'seconds': 870}, {'dateTime': '2025-01-22T00:47:00.000', 'level': 'light', 'seconds': 930}, {'dateTime': '2025-01-22T01:02:30.000', 'level': 'deep', 'seconds': 300}, {'dateTime': '2025-01-22T01:07:30.000', 'level': 'light', 'seconds': 900}, {'dateTime': '2025-01-22T01:22:30.000', 'level': 'deep', 'seconds': 900}, {'dateTime': '2025-01-22T01:37:30.000', 'level': 'light', 'seconds': 630}, {'dateTime': '2025-01-22T01:48:00.000', 'level': 'rem', 'seconds': 360}, {'dateTime': '2025-01-22T01:54:00.000', 'level': 'light', 'seconds': 1950}, {'dateTime': '2025-01-22T02:26:30.000', 'level': 'deep', 'seconds': 330}, {'dateTime': '2025-01-22T02:32:00.000', 'level': 'light', 'seconds': 3090}, {'dateTime': '2025-01-22T03:23:30.000', 'level': 'rem', 'seconds': 1380}, {'dateTime': '2025-01-22T03:46:30.000', 'level': 'light', 'seconds': 150}, {'dateTime': '2025-01-22T03:49:00.000', 'level': 'wake', 'seconds': 540}, {'dateTime': '2025-01-22T03:58:00.000', 'level': 'light', 'seconds': 3750}, {'dateTime': '2025-01-22T05:00:30.000', 'level': 'rem', 'seconds': 1200}, {'dateTime': '2025-01-22T05:20:30.000', 'level': 'light', 'seconds': 2130}, {'dateTime': '2025-01-22T05:56:00.000', 'level': 'wake', 'seconds': 270}, {'dateTime': '2025-01-22T06:00:30.000', 'level': 'light', 'seconds': 1200}, {'dateTime': '2025-01-22T06:20:30.000', 'level': 'rem', 'seconds': 420}, {'dateTime': '2025-01-22T06:27:30.000', 'level': 'light', 'seconds': 630}, {'dateTime': '2025-01-22T06:38:00.000', 'level': 'rem', 'seconds': 360}, {'dateTime': '2025-01-22T06:44:00.000', 'level': 'wake', 'seconds': 390}, {'dateTime': '2025-01-22T06:50:30.000', 'level': 'light', 'seconds': 180}, {'dateTime': '2025-01-22T06:53:30.000', 'level': 'rem', 'seconds': 2460}, {'dateTime': '2025-01-22T07:34:30.000', 'level': 'light', 'seconds': 300}]",4.0,39.0,89.0,17.0,66.0,47.0,21.0,278.0,241.0,7.0,103.0,121.0,"[{'dateTime': '2025-01-22T00:46:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-22T00:49:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-22T02:01:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-22T02:32:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-22T04:14:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-22T05:20:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-22T05:49:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-22T06:07:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-22T06:13:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-22T06:27:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-22T06:37:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-22T07:28:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-22T07:35:00.000', 'level': 'wake', 'seconds': 30}]"
48140482755,2025-01-21,2025-01-21T00:33:30.000,2025-01-21T08:52:30.000,29940000,0,454,45,0,499,97,stages,0,auto_detected,True,,,,,,,"[{'dateTime': '2025-01-21T00:33:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-21T00:34:00.000', 'level': 'light', 'seconds': 600}, {'dateTime': '2025-01-21T00:44:00.000', 'level': 'deep', 'seconds': 960}, {'dateTime': '2025-01-21T01:00:00.000', 'level': 'light', 'seconds': 720}, {'dateTime': '2025-01-21T01:12:00.000', 'level': 'wake', 'seconds': 210}, {'dateTime': '2025-01-21T01:15:30.000', 'level': 'light', 'seconds': 900}, {'dateTime': '2025-01-21T01:30:30.000', 'level': 'deep', 'seconds': 600}, {'dateTime': '2025-01-21T01:40:30.000', 'level': 'light', 'seconds': 480}, {'dateTime': '2025-01-21T01:48:30.000', 'level': 'deep', 'seconds': 2070}, {'dateTime': '2025-01-21T02:23:00.000', 'level': 'light', 'seconds': 270}, {'dateTime': '2025-01-21T02:27:30.000', 'level': 'rem', 'seconds': 1080}, {'dateTime': '2025-01-21T02:45:30.000', 'level': 'light', 'seconds': 870}, {'dateTime': '2025-01-21T03:00:00.000', 'level': 'deep', 'seconds': 1320}, {'dateTime': '2025-01-21T03:22:00.000', 'level': 'light', 'seconds': 3630}, {'dateTime': '2025-01-21T04:22:30.000', 'level': 'rem', 'seconds': 1710}, {'dateTime': '2025-01-21T04:51:00.000', 'level': 'light', 'seconds': 3360}, {'dateTime': '2025-01-21T05:47:00.000', 'level': 'wake', 'seconds': 480}, {'dateTime': '2025-01-21T05:55:00.000', 'level': 'light', 'seconds': 3150}, {'dateTime': '2025-01-21T06:47:30.000', 'level': 'deep', 'seconds': 480}, {'dateTime': '2025-01-21T06:55:30.000', 'level': 'light', 'seconds': 90}, {'dateTime': '2025-01-21T06:57:00.000', 'level': 'rem', 'seconds': 930}, {'dateTime': '2025-01-21T07:12:30.000', 'level': 'light', 'seconds': 2370}, {'dateTime': '2025-01-21T07:52:00.000', 'level': 'wake', 'seconds': 600}, {'dateTime': '2025-01-21T08:02:00.000', 'level': 'light', 'seconds': 270}, {'dateTime': '2025-01-21T08:06:30.000', 'level': 'rem', 'seconds': 1980}, {'dateTime': '2025-01-21T08:39:30.000', 'level': 'wake', 'seconds': 360}, {'dateTime': '2025-01-21T08:45:30.000', 'level': 'rem', 'seconds': 420}]",5.0,85.0,90.0,19.0,45.0,47.0,19.0,269.0,239.0,6.0,100.0,122.0,"[{'dateTime': '2025-01-21T00:33:30.000', 'level': 'wake', 'seconds': 150}, {'dateTime': '2025-01-21T00:59:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-21T01:39:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-21T02:22:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-21T03:19:30.000', 'level': 'wake', 'seconds': 150}, {'dateTime': '2025-01-21T03:26:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-21T03:47:00.000', 'level': 'wake', 'seconds': 180}, {'dateTime': '2025-01-21T04:59:00.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2025-01-21T05:40:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-21T06:11:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-21T06:22:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-21T06:54:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-21T06:59:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-21T07:13:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-21T08:51:00.000', 'level': 'wake', 'seconds': 90}]"
48129673458,2025-01-20,2025-01-20T00:22:30.000,2025-01-20T08:09:30.000,28020000,0,431,36,0,467,97,stages,0,auto_detected,True,,,,,,,"[{'dateTime': '2025-01-20T00:22:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-20T00:23:00.000', 'level': 'light', 'seconds': 1740}, {'dateTime': '2025-01-20T00:52:00.000', 'level': 'deep', 'seconds': 300}, {'dateTime': '2025-01-20T00:57:00.000', 'level': 'light', 'seconds': 480}, {'dateTime': '2025-01-20T01:05:00.000', 'level': 'deep', 'seconds': 1140}, {'dateTime': '2025-01-20T01:24:00.000', 'level': 'light', 'seconds': 810}, {'dateTime': '2025-01-20T01:37:30.000', 'level': 'rem', 'seconds': 1050}, {'dateTime': '2025-01-20T01:55:00.000', 'level': 'light', 'seconds': 570}, {'dateTime': '2025-01-20T02:04:30.000', 'level': 'deep', 'seconds': 3840}, {'dateTime': '2025-01-20T03:08:30.000', 'level': 'light', 'seconds': 150}, {'dateTime': '2025-01-20T03:11:00.000', 'level': 'rem', 'seconds': 1260}, {'dateTime': '2025-01-20T03:32:00.000', 'level': 'light', 'seconds': 480}, {'dateTime': '2025-01-20T03:40:00.000', 'level': 'rem', 'seconds': 270}, {'dateTime': '2025-01-20T03:44:30.000', 'level': 'light', 'seconds': 2280}, {'dateTime': '2025-01-20T04:22:30.000', 'level': 'deep', 'seconds': 300}, {'dateTime': '2025-01-20T04:27:30.000', 'level': 'light', 'seconds': 2250}, {'dateTime': '2025-01-20T05:05:00.000', 'level': 'rem', 'seconds': 1200}, {'dateTime': '2025-01-20T05:25:00.000', 'level': 'wake', 'seconds': 600}, {'dateTime': '2025-01-20T05:35:00.000', 'level': 'light', 'seconds': 3060}, {'dateTime': '2025-01-20T06:26:00.000', 'level': 'rem', 'seconds': 1020}, {'dateTime': '2025-01-20T06:43:00.000', 'level': 'light', 'seconds': 3990}, {'dateTime': '2025-01-20T07:49:30.000', 'level': 'rem', 'seconds': 1200}]",4.0,92.0,90.0,24.0,36.0,48.0,25.0,242.0,239.0,9.0,97.0,124.0,"[{'dateTime': '2025-01-20T00:42:30.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2025-01-20T01:23:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-20T01:27:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-20T01:29:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-20T01:53:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-20T03:09:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-20T03:30:30.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2025-01-20T03:45:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-20T04:27:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-20T04:51:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-20T04:56:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-20T05:38:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-20T05:41:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-20T05:44:00.000', 'level': 'wake', 'seconds': 180}, {'dateTime': '2025-01-20T05:51:30.000', 'level': 'wake', 'seconds': 150}, {'dateTime': '2025-01-20T06:38:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-20T06:44:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-20T07:04:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-20T07:22:30.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2025-01-20T07:47:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-20T07:49:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-20T07:52:30.000', 'level': 'wake', 'seconds': 60}]"
48121985344,2025-01-19,2025-01-19T00:32:00.000,2025-01-19T11:52:00.000,40800000,0,634,46,0,680,97,stages,0,auto_detected,True,,,,,,,"[{'dateTime': '2025-01-19T00:32:00.000', 'level': 'wake', 'seconds': 750}, {'dateTime': '2025-01-19T00:44:30.000', 'level': 'light', 'seconds': 270}, {'dateTime': '2025-01-19T00:49:00.000', 'level': 'deep', 'seconds': 2610}, {'dateTime': '2025-01-19T01:32:30.000', 'level': 'light', 'seconds': 90}, {'dateTime': '2025-01-19T01:34:00.000', 'level': 'rem', 'seconds': 1050}, {'dateTime': '2025-01-19T01:51:30.000', 'level': 'light', 'seconds': 270}, {'dateTime': '2025-01-19T01:56:00.000', 'level': 'deep', 'seconds': 300}, {'dateTime': '2025-01-19T02:01:00.000', 'level': 'light', 'seconds': 90}, {'dateTime': '2025-01-19T02:02:30.000', 'level': 'rem', 'seconds': 1830}, {'dateTime': '2025-01-19T02:33:00.000', 'level': 'light', 'seconds': 1230}, {'dateTime': '2025-01-19T02:53:30.000', 'level': 'deep', 'seconds': 270}, {'dateTime': '2025-01-19T02:58:00.000', 'level': 'light', 'seconds': 2130}, {'dateTime': '2025-01-19T03:33:30.000', 'level': 'deep', 'seconds': 900}, {'dateTime': '2025-01-19T03:48:30.000', 'level': 'rem', 'seconds': 1530}, {'dateTime': '2025-01-19T04:14:00.000', 'level': 'light', 'seconds': 540}, {'dateTime': '2025-01-19T04:23:00.000', 'level': 'deep', 'seconds': 1590}, {'dateTime': '2025-01-19T04:49:30.000', 'level': 'light', 'seconds': 1140}, {'dateTime': '2025-01-19T05:08:30.000', 'level': 'rem', 'seconds': 270}, {'dateTime': '2025-01-19T05:13:00.000', 'level': 'light', 'seconds': 420}, {'dateTime': '2025-01-19T05:20:00.000', 'level': 'rem', 'seconds': 1680}, {'dateTime': '2025-01-19T05:48:00.000', 'level': 'light', 'seconds': 2220}, {'dateTime': '2025-01-19T06:25:00.000', 'level': 'rem', 'seconds': 3000}, {'dateTime': '2025-01-19T07:15:00.000', 'level': 'light', 'seconds': 960}, {'dateTime': '2025-01-19T07:31:00.000', 'level': 'wake', 'seconds': 390}, {'dateTime': '2025-01-19T07:37:30.000', 'level': 'light', 'seconds': 2460}, {'dateTime': '2025-01-19T08:18:30.000', 'level': 'rem', 'seconds': 1890}, {'dateTime': '2025-01-19T08:50:00.000', 'level': 'light', 'seconds': 2670}, {'dateTime': '2025-01-19T09:34:30.000', 'level': 'rem', 'seconds': 1050}, {'dateTime': '2025-01-19T09:52:00.000', 'level': 'light', 'seconds': 3480}, {'dateTime': '2025-01-19T10:50:00.000', 'level': 'deep', 'seconds': 750}, {'dateTime': '2025-01-19T11:02:30.000', 'level': 'wake', 'seconds': 600}, {'dateTime': '2025-01-19T11:12:30.000', 'level': 'light', 'seconds': 300}, {'dateTime': '2025-01-19T11:17:30.000', 'level': 'rem', 'seconds': 1770}, {'dateTime': '2025-01-19T11:47:00.000', 'level': 'light', 'seconds': 300}]",6.0,107.0,88.0,19.0,46.0,48.0,24.0,302.0,234.0,11.0,225.0,117.0,"[{'dateTime': '2025-01-19T01:34:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-19T02:07:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-19T02:31:30.000', 'level': 'wake', 'seconds': 90}, {'dateTime': '2025-01-19T02:59:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-19T04:49:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-19T06:03:30.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2025-01-19T06:08:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-19T08:49:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-19T08:56:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-19T09:22:00.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-19T09:30:30.000', 'level': 'wake', 'seconds': 30}, {'dateTime': '2025-01-19T09:50:00.000', 'level': 'wake', 'seconds': 120}, {'dateTime': '2025-01-19T09:54:00.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-19T11:41:30.000', 'level': 'wake', 'seconds': 60}, {'dateTime': '2025-01-19T11:44:00.000', 'level': 'wake', 'seconds': 180}, {'dateTime': '2025-01-19T11:49:30.000', 'level': 'wake', 'seconds': 30}]"
