timestamp,beats per minute
2025-05-18T00:00:00Z,96.0
2025-05-18T00:00:02Z,95.0
2025-05-18T00:00:04Z,94.0
2025-05-18T00:00:06Z,92.0
2025-05-18T00:00:08Z,91.0
2025-05-18T00:00:10Z,88.0
2025-05-18T00:00:12Z,86.0
2025-05-18T00:00:14Z,85.0
2025-05-18T00:00:17Z,86.0
2025-05-18T00:00:20Z,86.0
2025-05-18T00:00:21Z,84.0
2025-05-18T00:00:24Z,84.0
2025-05-18T00:00:25Z,85.0
2025-05-18T00:00:27Z,84.0
2025-05-18T00:00:29Z,82.0
2025-05-18T00:00:32Z,82.0
2025-05-18T00:00:35Z,82.0
2025-05-18T00:00:38Z,82.0
2025-05-18T00:00:39Z,84.0
2025-05-18T00:00:42Z,84.0
2025-05-18T00:00:44Z,82.0
2025-05-18T00:00:47Z,82.0
2025-05-18T00:00:48Z,84.0
2025-05-18T00:00:51Z,84.0
2025-05-18T00:00:52Z,83.0
2025-05-18T00:00:54Z,82.0
2025-05-18T00:00:56Z,83.0
2025-05-18T00:00:59Z,83.0
2025-05-18T00:01:00Z,84.0
2025-05-18T00:01:02Z,84.0
2025-05-18T00:01:04Z,86.0
2025-05-18T00:01:05Z,87.0
2025-05-18T00:01:08Z,87.0
2025-05-18T00:01:09Z,88.0
2025-05-18T00:01:11Z,88.0
2025-05-18T00:01:13Z,94.0
2025-05-18T00:01:15Z,105.0
2025-05-18T00:01:17Z,103.0
2025-05-18T00:01:20Z,103.0
2025-05-18T00:01:21Z,105.0
2025-05-18T00:01:23Z,100.0
2025-05-18T00:01:25Z,94.0
2025-05-18T00:01:27Z,86.0
2025-05-18T00:01:29Z,73.0
2025-05-18T00:01:30Z,74.0
2025-05-18T00:01:32Z,75.0
2025-05-18T00:01:34Z,76.0
2025-05-18T00:01:36Z,77.0
2025-05-18T00:01:38Z,79.0
2025-05-18T00:01:40Z,80.0
2025-05-18T00:01:43Z,80.0
2025-05-18T00:01:44Z,78.0
2025-05-18T00:01:46Z,80.0
2025-05-18T00:01:48Z,82.0
2025-05-18T00:01:51Z,82.0
2025-05-18T00:01:52Z,83.0
2025-05-18T00:01:53Z,84.0
2025-05-18T00:01:55Z,86.0
2025-05-18T00:01:57Z,85.0
2025-05-18T00:01:59Z,85.0
2025-05-18T00:02:01Z,87.0
2025-05-18T00:02:04Z,87.0
2025-05-18T00:02:05Z,88.0
2025-05-18T00:02:07Z,89.0
2025-05-18T00:02:09Z,90.0
2025-05-18T00:02:11Z,91.0
2025-05-18T00:02:13Z,90.0
2025-05-18T00:02:15Z,90.0
2025-05-18T00:02:17Z,91.0
2025-05-18T00:02:18Z,92.0
2025-05-18T00:02:20Z,95.0
2025-05-18T00:02:22Z,97.0
2025-05-18T00:02:24Z,92.0
2025-05-18T00:02:26Z,84.0
2025-05-18T00:02:28Z,82.0
2025-05-18T00:02:30Z,81.0
2025-05-18T00:02:32Z,80.0
2025-05-18T00:02:34Z,82.0
2025-05-18T00:02:36Z,85.0
2025-05-18T00:02:38Z,86.0
2025-05-18T00:02:41Z,86.0
2025-05-18T00:02:43Z,87.0
2025-05-18T00:02:45Z,88.0
2025-05-18T00:02:47Z,86.0
2025-05-18T00:02:49Z,88.0
2025-05-18T00:02:51Z,93.0
2025-05-18T00:02:53Z,93.0
2025-05-18T00:02:55Z,90.0
2025-05-18T00:02:57Z,87.0
2025-05-18T00:02:59Z,84.0
2025-05-18T00:03:01Z,85.0
2025-05-18T00:03:03Z,90.0
2025-05-18T00:03:05Z,90.0
2025-05-18T00:03:06Z,89.0
2025-05-18T00:03:08Z,88.0
2025-05-18T00:03:10Z,88.0
2025-05-18T00:03:12Z,87.0
2025-05-18T00:03:14Z,86.0
2025-05-18T00:03:16Z,84.0
2025-05-18T00:03:19Z,84.0
2025-05-18T00:03:20Z,86.0
2025-05-18T00:03:22Z,87.0
2025-05-18T00:03:24Z,89.0
2025-05-18T00:03:26Z,90.0
2025-05-18T00:03:29Z,90.0
2025-05-18T00:03:31Z,91.0
2025-05-18T00:03:34Z,91.0
2025-05-18T00:03:35Z,89.0
2025-05-18T00:03:37Z,87.0
2025-05-18T00:03:39Z,88.0
2025-05-18T00:03:41Z,90.0
2025-05-18T00:03:43Z,91.0
2025-05-18T00:03:45Z,90.0
2025-05-18T00:03:47Z,88.0
2025-05-18T00:03:50Z,88.0
2025-05-18T00:03:53Z,89.0
2025-05-18T00:03:54Z,90.0
2025-05-18T00:03:57Z,90.0
2025-05-18T00:03:58Z,89.0
2025-05-18T00:04:00Z,92.0
2025-05-18T00:04:02Z,94.0
2025-05-18T00:04:04Z,96.0
2025-05-18T00:04:06Z,98.0
2025-05-18T00:04:08Z,97.0
2025-05-18T00:04:10Z,98.0
2025-05-18T00:04:12Z,96.0
2025-05-18T00:04:14Z,92.0
2025-05-18T00:04:16Z,89.0
2025-05-18T00:04:17Z,86.0
2025-05-18T00:04:19Z,84.0
2025-05-18T00:04:21Z,83.0
2025-05-18T00:04:24Z,83.0
2025-05-18T00:04:27Z,83.0
2025-05-18T00:04:29Z,85.0
2025-05-18T00:04:31Z,87.0
2025-05-18T00:04:33Z,89.0
2025-05-18T00:04:35Z,90.0
2025-05-18T00:04:38Z,90.0
2025-05-18T00:04:39Z,91.0
2025-05-18T00:04:41Z,88.0
2025-05-18T00:04:42Z,87.0
2025-05-18T00:04:45Z,87.0
2025-05-18T00:04:46Z,86.0
2025-05-18T00:04:48Z,85.0
2025-05-18T00:04:50Z,85.0
2025-05-18T00:04:53Z,85.0
2025-05-18T00:04:54Z,84.0
2025-05-18T00:04:57Z,84.0
2025-05-18T00:04:58Z,84.0
2025-05-18T00:05:00Z,83.0
2025-05-18T00:05:02Z,82.0
2025-05-18T00:05:05Z,84.0
2025-05-18T00:05:07Z,87.0
2025-05-18T00:05:09Z,88.0
2025-05-18T00:05:11Z,90.0
2025-05-18T00:05:13Z,94.0
2025-05-18T00:05:15Z,96.0
2025-05-18T00:05:17Z,95.0
2025-05-18T00:05:19Z,93.0
2025-05-18T00:05:21Z,90.0
2025-05-18T00:05:24Z,90.0
2025-05-18T00:05:27Z,90.0
2025-05-18T00:05:29Z,88.0
2025-05-18T00:05:30Z,89.0
2025-05-18T00:05:32Z,91.0
2025-05-18T00:05:34Z,93.0
2025-05-18T00:05:36Z,96.0
2025-05-18T00:05:38Z,96.0
2025-05-18T00:05:40Z,86.0
2025-05-18T00:05:42Z,81.0
2025-05-18T00:05:44Z,80.0
2025-05-18T00:05:47Z,80.0
2025-05-18T00:05:48Z,79.0
2025-05-18T00:05:51Z,79.0
2025-05-18T00:05:53Z,78.0
2025-05-18T00:05:55Z,78.0
2025-05-18T00:05:57Z,79.0
2025-05-18T00:05:59Z,81.0
2025-05-18T00:06:01Z,82.0
2025-05-18T00:06:04Z,82.0
2025-05-18T00:06:07Z,84.0
2025-05-18T00:06:09Z,86.0
2025-05-18T00:06:12Z,86.0
2025-05-18T00:06:13Z,85.0
2025-05-18T00:06:15Z,84.0
2025-05-18T00:06:18Z,83.0
2025-05-18T00:06:20Z,82.0
2025-05-18T00:06:23Z,82.0
2025-05-18T00:06:26Z,82.0
2025-05-18T00:06:29Z,82.0
2025-05-18T00:06:30Z,82.0
2025-05-18T00:06:33Z,83.0
2025-05-18T00:06:35Z,84.0
2025-05-18T00:06:37Z,84.0
2025-05-18T00:06:40Z,84.0
2025-05-18T00:06:42Z,85.0
2025-05-18T00:06:44Z,85.0
2025-05-18T00:06:46Z,86.0
2025-05-18T00:06:48Z,87.0
2025-05-18T00:06:50Z,88.0
2025-05-18T00:06:52Z,89.0
2025-05-18T00:06:54Z,88.0
2025-05-18T00:06:56Z,89.0
2025-05-18T00:06:58Z,92.0
2025-05-18T00:07:01Z,92.0
2025-05-18T00:07:03Z,91.0
2025-05-18T00:07:05Z,90.0
2025-05-18T00:07:07Z,87.0
2025-05-18T00:07:09Z,86.0
2025-05-18T00:07:12Z,86.0
2025-05-18T00:07:13Z,85.0
2025-05-18T00:07:15Z,85.0
2025-05-18T00:07:17Z,84.0
2025-05-18T00:07:20Z,84.0
2025-05-18T00:07:21Z,83.0
2025-05-18T00:07:23Z,82.0
2025-05-18T00:07:25Z,81.0
2025-05-18T00:07:27Z,80.0
2025-05-18T00:07:30Z,81.0
2025-05-18T00:07:33Z,81.0
2025-05-18T00:07:34Z,82.0
2025-05-18T00:07:36Z,83.0
2025-05-18T00:07:39Z,83.0
2025-05-18T00:07:40Z,84.0
2025-05-18T00:07:43Z,84.0
2025-05-18T00:07:44Z,85.0
2025-05-18T00:07:47Z,85.0
2025-05-18T00:07:48Z,84.0
2025-05-18T00:07:50Z,83.0
2025-05-18T00:07:53Z,83.0
2025-05-18T00:07:55Z,84.0
2025-05-18T00:07:58Z,84.0
2025-05-18T00:07:59Z,85.0
2025-05-18T00:08:01Z,84.0
2025-05-18T00:08:04Z,84.0
2025-05-18T00:08:05Z,83.0
2025-05-18T00:08:07Z,82.0
2025-05-18T00:08:10Z,82.0
2025-05-18T00:08:11Z,83.0
2025-05-18T00:08:14Z,83.0
2025-05-18T00:08:17Z,83.0
2025-05-18T00:08:18Z,84.0
2025-05-18T00:08:21Z,84.0
2025-05-18T00:08:24Z,84.0
2025-05-18T00:08:27Z,84.0
2025-05-18T00:08:30Z,84.0
2025-05-18T00:08:32Z,84.0
2025-05-18T00:08:34Z,84.0
2025-05-18T00:08:36Z,83.0
2025-05-18T00:08:38Z,82.0
2025-05-18T00:08:39Z,81.0
2025-05-18T00:08:41Z,82.0
2025-05-18T00:08:43Z,83.0
2025-05-18T00:08:45Z,85.0
2025-05-18T00:08:47Z,86.0
2025-05-18T00:08:50Z,86.0
2025-05-18T00:08:51Z,85.0
2025-05-18T00:08:53Z,84.0
2025-05-18T00:08:55Z,85.0
2025-05-18T00:08:58Z,85.0
2025-05-18T00:08:59Z,84.0
2025-05-18T00:09:01Z,85.0
2025-05-18T00:09:04Z,87.0
2025-05-18T00:09:06Z,88.0
2025-05-18T00:09:08Z,89.0
2025-05-18T00:09:11Z,89.0
2025-05-18T00:09:12Z,88.0
2025-05-18T00:09:14Z,87.0
2025-05-18T00:09:16Z,86.0
2025-05-18T00:09:18Z,87.0
2025-05-18T00:09:21Z,87.0
2025-05-18T00:09:22Z,86.0
2025-05-18T00:09:24Z,83.0
2025-05-18T00:09:26Z,82.0
