timestamp,beats per minute
2025-06-17T00:00:01Z,109.0
2025-06-17T00:00:03Z,112.0
2025-06-17T00:00:04Z,114.0
2025-06-17T00:00:06Z,113.0
2025-06-17T00:00:08Z,110.0
2025-06-17T00:00:10Z,108.0
2025-06-17T00:00:12Z,106.0
2025-06-17T00:00:14Z,107.0
2025-06-17T00:00:16Z,108.0
2025-06-17T00:00:18Z,109.0
2025-06-17T00:00:20Z,110.0
2025-06-17T00:00:22Z,112.0
2025-06-17T00:00:24Z,113.0
2025-06-17T00:00:26Z,114.0
2025-06-17T00:00:27Z,113.0
2025-06-17T00:00:29Z,110.0
2025-06-17T00:00:31Z,109.0
2025-06-17T00:00:33Z,108.0
2025-06-17T00:00:36Z,108.0
2025-06-17T00:00:37Z,107.0
2025-06-17T00:00:39Z,108.0
2025-06-17T00:00:42Z,108.0
2025-06-17T00:00:43Z,110.0
2025-06-17T00:00:46Z,110.0
2025-06-17T00:00:47Z,108.0
2025-06-17T00:00:49Z,105.0
2025-06-17T00:00:51Z,104.0
2025-06-17T00:00:52Z,103.0
2025-06-17T00:00:54Z,104.0
2025-06-17T00:00:56Z,105.0
2025-06-17T00:00:58Z,106.0
2025-06-17T00:01:00Z,106.0
2025-06-17T00:01:02Z,107.0
2025-06-17T00:01:04Z,108.0
2025-06-17T00:01:06Z,109.0
2025-06-17T00:01:08Z,108.0
2025-06-17T00:01:10Z,110.0
2025-06-17T00:01:12Z,112.0
2025-06-17T00:01:15Z,110.0
2025-06-17T00:01:18Z,110.0
2025-06-17T00:01:21Z,112.0
2025-06-17T00:01:24Z,112.0
2025-06-17T00:01:27Z,112.0
2025-06-17T00:01:29Z,110.0
2025-06-17T00:01:31Z,111.0
2025-06-17T00:01:33Z,112.0
2025-06-17T00:01:35Z,113.0
2025-06-17T00:01:37Z,112.0
2025-06-17T00:01:39Z,108.0
2025-06-17T00:01:40Z,106.0
2025-06-17T00:01:42Z,104.0
2025-06-17T00:01:45Z,104.0
2025-06-17T00:01:46Z,108.0
2025-06-17T00:01:48Z,108.0
2025-06-17T00:01:50Z,106.0
