timestamp,beats per minute
2025-04-10T00:00:01Z,70.0
2025-04-10T00:00:04Z,70.0
2025-04-10T00:00:07Z,70.0
2025-04-10T00:00:10Z,70.0
2025-04-10T00:00:13Z,70.0
2025-04-10T00:00:16Z,70.0
2025-04-10T00:00:18Z,71.0
2025-04-10T00:00:20Z,72.0
2025-04-10T00:00:22Z,73.0
2025-04-10T00:00:25Z,73.0
2025-04-10T00:00:26Z,73.0
2025-04-10T00:00:29Z,73.0
2025-04-10T00:00:32Z,74.0
2025-04-10T00:00:33Z,74.0
2025-04-10T00:00:35Z,74.0
2025-04-10T00:00:37Z,73.0
2025-04-10T00:00:40Z,73.0
2025-04-10T00:00:43Z,72.0
2025-04-10T00:00:46Z,72.0
2025-04-10T00:00:47Z,70.0
2025-04-10T00:00:50Z,70.0
2025-04-10T00:00:51Z,69.0
2025-04-10T00:00:53Z,68.0
2025-04-10T00:00:55Z,67.0
2025-04-10T00:00:56Z,66.0
2025-04-10T00:00:58Z,65.0
2025-04-10T00:01:00Z,66.0
2025-04-10T00:01:03Z,66.0
2025-04-10T00:01:06Z,66.0
2025-04-10T00:01:09Z,66.0
2025-04-10T00:01:12Z,66.0
2025-04-10T00:01:15Z,66.0
2025-04-10T00:01:18Z,66.0
2025-04-10T00:01:20Z,65.0
2025-04-10T00:01:23Z,64.0
2025-04-10T00:01:26Z,64.0
2025-04-10T00:01:29Z,64.0
2025-04-10T00:01:31Z,65.0
2025-04-10T00:01:33Z,66.0
2025-04-10T00:01:35Z,65.0
2025-04-10T00:01:38Z,65.0
2025-04-10T00:01:39Z,66.0
2025-04-10T00:01:41Z,68.0
2025-04-10T00:01:44Z,67.0
2025-04-10T00:01:46Z,67.0
2025-04-10T00:01:48Z,68.0
2025-04-10T00:01:51Z,68.0
2025-04-10T00:01:52Z,67.0
2025-04-10T00:01:55Z,67.0
2025-04-10T00:01:56Z,68.0
2025-04-10T00:01:59Z,68.0
2025-04-10T00:02:02Z,68.0
2025-04-10T00:02:05Z,68.0
2025-04-10T00:02:08Z,67.0
2025-04-10T00:02:11Z,67.0
2025-04-10T00:02:14Z,67.0
2025-04-10T00:02:15Z,68.0
2025-04-10T00:02:17Z,69.0
2025-04-10T00:02:20Z,69.0
2025-04-10T00:02:21Z,68.0
2025-04-10T00:02:23Z,68.0
2025-04-10T00:02:26Z,68.0
2025-04-10T00:02:27Z,69.0
2025-04-10T00:02:30Z,69.0
2025-04-10T00:02:31Z,70.0
2025-04-10T00:02:32Z,69.0
2025-04-10T00:02:35Z,69.0
2025-04-10T00:02:38Z,69.0
2025-04-10T00:02:41Z,69.0
2025-04-10T00:02:44Z,69.0
2025-04-10T00:02:47Z,69.0
2025-04-10T00:02:50Z,69.0
2025-04-10T00:02:52Z,70.0
2025-04-10T00:02:55Z,70.0
2025-04-10T00:02:56Z,71.0
2025-04-10T00:02:57Z,73.0
2025-04-10T00:02:59Z,75.0
2025-04-10T00:03:02Z,75.0
2025-04-10T00:03:05Z,74.0
2025-04-10T00:03:08Z,74.0
2025-04-10T00:03:11Z,76.0
2025-04-10T00:03:13Z,78.0
2025-04-10T00:03:15Z,79.0
2025-04-10T00:03:18Z,79.0
2025-04-10T00:03:19Z,80.0
2025-04-10T00:03:20Z,83.0
2025-04-10T00:03:22Z,85.0
2025-04-10T00:03:24Z,86.0
2025-04-10T00:03:26Z,87.0
2025-04-10T00:03:28Z,86.0
2025-04-10T00:03:30Z,84.0
2025-04-10T00:03:32Z,80.0
2025-04-10T00:03:34Z,79.0
2025-04-10T00:03:36Z,75.0
2025-04-10T00:03:39Z,75.0
2025-04-10T00:03:40Z,74.0
2025-04-10T00:03:42Z,72.0
2025-04-10T00:03:44Z,74.0
2025-04-10T00:03:45Z,73.0
2025-04-10T00:03:48Z,73.0
2025-04-10T00:03:49Z,72.0
2025-04-10T00:03:51Z,70.0
2025-04-10T00:03:54Z,70.0
2025-04-10T00:03:55Z,71.0
2025-04-10T00:03:57Z,69.0
2025-04-10T00:04:00Z,69.0
2025-04-10T00:04:03Z,70.0
2025-04-10T00:04:05Z,69.0
2025-04-10T00:04:08Z,70.0
2025-04-10T00:04:11Z,70.0
2025-04-10T00:04:12Z,71.0
2025-04-10T00:04:14Z,70.0
2025-04-10T00:04:17Z,70.0
2025-04-10T00:04:18Z,71.0
2025-04-10T00:04:21Z,71.0
2025-04-10T00:04:22Z,70.0
2025-04-10T00:04:24Z,71.0
2025-04-10T00:04:26Z,72.0
2025-04-10T00:04:28Z,73.0
2025-04-10T00:04:30Z,72.0
2025-04-10T00:04:33Z,72.0
2025-04-10T00:04:35Z,73.0
2025-04-10T00:04:38Z,73.0
2025-04-10T00:04:41Z,74.0
2025-04-10T00:04:44Z,74.0
2025-04-10T00:04:45Z,75.0
2025-04-10T00:04:47Z,76.0
2025-04-10T00:04:50Z,76.0
2025-04-10T00:04:51Z,77.0
2025-04-10T00:04:53Z,76.0
2025-04-10T00:04:56Z,77.0
2025-04-10T00:04:59Z,77.0
2025-04-10T00:05:00Z,78.0
2025-04-10T00:05:03Z,78.0
2025-04-10T00:05:04Z,77.0
2025-04-10T00:05:06Z,76.0
2025-04-10T00:05:09Z,76.0
2025-04-10T00:05:12Z,76.0
2025-04-10T00:05:14Z,75.0
2025-04-10T00:05:16Z,76.0
2025-04-10T00:05:19Z,76.0
2025-04-10T00:05:20Z,75.0
2025-04-10T00:05:23Z,75.0
2025-04-10T00:05:26Z,75.0
2025-04-10T00:05:27Z,76.0
2025-04-10T00:05:29Z,77.0
2025-04-10T00:05:31Z,82.0
2025-04-10T00:05:33Z,81.0
2025-04-10T00:05:35Z,79.0
2025-04-10T00:05:38Z,79.0
2025-04-10T00:05:41Z,78.0
2025-04-10T00:05:43Z,77.0
2025-04-10T00:05:44Z,76.0
2025-04-10T00:05:47Z,76.0
2025-04-10T00:05:48Z,75.0
2025-04-10T00:05:51Z,75.0
2025-04-10T00:05:54Z,75.0
2025-04-10T00:05:56Z,76.0
2025-04-10T00:05:59Z,76.0
2025-04-10T00:06:00Z,77.0
2025-04-10T00:06:03Z,77.0
2025-04-10T00:06:04Z,78.0
2025-04-10T00:06:07Z,78.0
2025-04-10T00:06:08Z,77.0
2025-04-10T00:06:09Z,76.0
2025-04-10T00:06:11Z,77.0
2025-04-10T00:06:13Z,76.0
2025-04-10T00:06:15Z,78.0
2025-04-10T00:06:17Z,82.0
2025-04-10T00:06:20Z,82.0
2025-04-10T00:06:21Z,83.0
2025-04-10T00:06:23Z,82.0
